cont_btag,cont_btag,cont_btag,cont_btag,cont_btag,cont_btag,cont_btag,cont_btag,cont_btag,cont_btag,cont_btag,cont_btag,cont_btag,cont_btag,cont_btag,cont_btag,cont_btag,cont_btag,cont_btag,cont_btag,cont_btag,cont_btag,cont_btag,cont_btag,cont_btag,cont_btag,cont_btag,cont_btag,cont_btag,cont_btag,cont_btag,cont_btag,cont_btag,cont_btag,cont_btag,cont_btag,cont_btag,cont_btag,cont_btag,cont_btag,cont_btag,cont_btag,cont_btag,cont_btag,cont_btag,cont_btag,cont_btag,cont_btag,cont_btag,cont_btag,his_cate,his_cate,his_cate,his_cate,his_cate,his_cate,his_cate,his_cate,his_cate,his_cate,his_cate,his_cate,his_cate,his_cate,his_cate,his_cate,his_cate,his_cate,his_cate,his_cate,his_cate,his_cate,his_cate,his_cate,his_cate,his_cate,his_cate,his_cate,his_cate,his_cate,his_cate,his_cate,his_cate,his_cate,his_cate,his_cate,his_cate,his_cate,his_cate,his_cate,his_cate,his_cate,his_cate,his_cate,his_cate,his_cate,his_cate,his_cate,his_cate,his_cate,his_brand,his_brand,his_brand,his_brand,his_brand,his_brand,his_brand,his_brand,his_brand,his_brand,his_brand,his_brand,his_brand,his_brand,his_brand,his_brand,his_brand,his_brand,his_brand,his_brand,his_brand,his_brand,his_brand,his_brand,his_brand,his_brand,his_brand,his_brand,his_brand,his_brand,his_brand,his_brand,his_brand,his_brand,his_brand,his_brand,his_brand,his_brand,his_brand,his_brand,his_brand,his_brand,his_brand,his_brand,his_brand,his_brand,his_brand,his_brand,his_brand,his_brand,mask,mask,mask,mask,mask,mask,mask,mask,mask,mask,mask,mask,mask,mask,mask,mask,mask,mask,mask,mask,mask,mask,mask,mask,mask,mask,mask,mask,mask,mask,mask,mask,mask,mask,mask,mask,mask,mask,mask,mask,mask,mask,mask,mask,mask,mask,mask,mask,mask,mask,match_mask,match_mask,match_mask,match_mask,match_mask,match_mask,match_mask,match_mask,match_mask,match_mask,match_mask,match_mask,match_mask,match_mask,match_mask,match_mask,match_mask,match_mask,match_mask,match_mask,match_mask,match_mask,match_mask,match_mask,match_mask,match_mask,match_mask,match_mask,match_mask,match_mask,match_mask,match_mask,match_mask,match_mask,match_mask,match_mask,match_mask,match_mask,match_mask,match_mask,match_mask,match_mask,match_mask,match_mask,match_mask,match_mask,match_mask,match_mask,match_mask,match_mask,uid,cms_segid,cms_group_id,final_gender_code,age_level,pvalue_level,shopping_level,occupation,new_user_class_level,mid,cate_id,campaign_id,customer,brand,price,pid,target
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5944,6261,6261,6423,6423,5946,5946,5946,5946,5946,5946,5946,5946,5946,5946,5944,5944,7869,7869,5944,231,6261,6261,6261,6261,6261,6261,6261,6261,7184,6300,6300,6300,6412,6261,6261,7211,7211,7211,7211,7211,7211,7211,7211,7211,7211,7211,7211,7211,7211,29693,338164,338164,348162,348162,373055,373055,373055,373055,373055,373055,373055,373055,40432,40432,125353,125353,311927,311927,29693,116740,87261,191779,77229,260834,260834,62727,62727,62727,39148,77229,77229,77229,79741,184377,184377,16142,16142,16142,16142,16142,16142,16142,16142,16142,16142,16142,16142,16142,16142,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1000866,0,3,2,3,0,3,0,2,774832,4520,120231,32791,0,0.998910870304655,1,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,7211,7211,7211,7211,7211,7211,7211,7211,7211,7211,5955,5955,5955,5955,7211,7211,7211,6261,6261,6426,6239,6239,6239,6239,839,839,6239,6239,6239,6239,6239,6239,6239,6239,6239,6239,6251,6251,6239,6239,6239,6239,6239,6239,5945,5944,5945,5945,5945,5945,16142,16142,16142,16142,16142,16142,16142,16142,16142,16142,127082,191779,191779,191779,166948,166948,16142,260834,373720,72101,80080,80080,80080,80080,80080,80080,80080,80080,80080,80080,80080,80080,80080,80080,80080,80080,80080,80080,80080,80080,80080,80080,80080,80080,136459,136459,136459,136459,53305,224985,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1000866,0,3,2,3,0,3,0,2,432396,6261,185338,186633,373720,0.9980384568230634,1,0
1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8925,8925,8925,8925,8925,8925,8925,8925,8925,8925,8925,6315,6315,6315,6315,6315,6315,6315,6315,4807,4365,4807,4807,4807,4807,4807,4807,10259,4365,8914,1017,1336,8914,8914,8914,8914,8914,8914,8914,6468,8914,6468,5892,5892,5892,5892,5892,5892,5892,5892,423702,423702,423702,423702,423702,423702,423702,423702,423702,423702,423702,401971,32724,351226,365294,363501,365294,32724,32724,81428,453708,81428,448239,182782,229195,121460,121460,218998,290371,324369,257735,437669,62353,62353,62353,324369,324369,324369,324369,324369,324369,324369,14519,14519,14519,14519,14519,269405,62279,22844,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1000880,0,10,1,4,0,3,0,0,260246,6315,157221,116149,351226,0.9955312011049653,1,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2151,306,306,306,306,306,306,6761,7184,306,6261,6261,6423,6261,4282,6426,6261,4282,6261,6261,4282,6261,4281,6261,6261,6426,6261,6261,4280,6426,6261,6261,6261,6261,4282,7214,7214,7214,7214,7214,7214,7214,6423,6426,6426,6426,6426,6427,6423,1665,211613,42862,42862,42862,42862,42862,42862,215265,138272,254969,249390,249390,242693,128071,105308,156325,286828,286828,286828,286828,234846,128071,82527,410637,66102,255689,318890,257108,255820,446851,199779,199779,199779,199779,105308,228242,228242,228242,228242,228242,228242,171555,27100,27100,27100,27100,27100,446851,441551,417476,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1000890,46,5,2,5,2,3,0,2,310953,4282,274379,228241,354149,0.9973065244994167,0,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8223,8223,8223,8223,8223,8223,8223,8223,8223,8223,8223,8223,8223,6421,4280,4280,4280,4280,4280,4280,4280,4280,4280,4280,4280,6421,6421,6421,6421,6421,6421,6421,6421,6421,6421,6421,6421,6421,6421,6421,6421,6421,6421,4283,4283,4283,8916,5327,5327,8916,197097,197097,197097,197097,197097,197097,197097,197097,197097,197097,197097,197097,197097,269810,368398,368398,368398,368398,368398,368398,368398,368398,368398,368398,368398,269810,269810,269810,269810,269810,269810,269810,269810,269810,269810,269810,269810,269810,269810,269810,269810,269810,269810,197848,197848,197848,101230,101230,101230,64850,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1000896,20,3,2,3,2,3,0,3,224728,9687,419655,74136,200365,1.0004742396446074,1,0
1,1,1,1,1,3,1,1,1,1,1,3,1,1,1,3,1,3,1,1,1,1,2,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1665,1665,1665,6261,1665,1665,6261,6261,6261,1665,1665,1665,1665,1665,6261,6261,6261,6261,6261,6261,6261,6261,6261,4288,4288,1665,1665,1665,4520,4278,4278,4278,4278,4278,4278,4278,4278,4278,11563,9383,4278,6426,1665,1665,1665,4288,4288,1665,1665,4288,410485,410485,410485,327439,316164,316164,355260,413688,255820,410485,233093,233093,233093,233093,58326,58326,58326,58326,58326,58326,58326,58326,58326,58326,58326,58326,58326,58326,41715,14983,14983,14983,14983,14983,14983,14983,14983,14983,252216,14983,14983,447683,410485,327439,316987,293786,293786,146115,58326,293786,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1000906,2,1,2,1,1,3,1,2,353263,4278,150596,70873,87530,0.9997987135040706,0,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4282,4282,4282,4282,4282,4282,4282,4282,4282,4282,4282,4282,4282,4282,4282,4282,4282,4282,4282,4267,4267,4267,4280,4282,6554,6554,6554,6554,6554,6554,6554,6554,6554,6554,6725,4267,6160,6554,6554,562,562,562,562,562,562,6427,6554,4281,6241,4281,402546,402546,402546,402546,325463,325463,325463,325463,325463,325463,325463,325463,325463,325463,325463,325463,325463,325463,325463,166448,166448,166448,29340,325463,181325,181325,181325,181325,181325,181325,181325,181325,181325,181325,56107,168008,247789,455132,181325,143597,143597,143597,143597,143597,143597,457312,269152,113145,209164,146115,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1000936,2,1,2,1,2,3,1,0,728586,6554,31211,103782,401749,0.9983108691720343,1,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4282,4282,4282,4282,4282,4282,4282,4282,4282,4282,4282,4282,4282,4282,4282,4282,4267,4267,4267,4280,4282,6554,6554,6554,6554,6554,6554,6554,6554,6554,6554,6725,4267,6160,6554,6554,562,562,562,562,562,562,6427,6554,4281,6241,4281,6427,6426,6426,402546,325463,325463,325463,325463,325463,325463,325463,325463,325463,325463,325463,325463,325463,325463,325463,166448,166448,166448,29340,325463,181325,181325,181325,181325,181325,181325,181325,181325,181325,181325,56107,168008,247789,455132,181325,143597,143597,143597,143597,143597,143597,457312,269152,113145,209164,146115,224832,270623,270623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1000936,2,1,2,1,2,3,1,0,594472,6554,378657,29639,181325,0.9837494328292831,1,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,8861,8861,8861,8861,8861,8861,8861,8861,8861,8861,8861,8861,8861,8861,8861,6362,6362,6362,6362,8861,8861,6166,6166,6166,6166,6166,6166,6166,6166,6166,6166,6166,6166,6166,6166,6166,5858,5858,5858,5858,9060,5858,6342,6342,6166,6166,6166,6166,6166,6342,138992,138992,138992,138992,138992,138992,138992,138992,138992,138992,138992,138992,138992,138992,138992,76351,76351,76351,76351,138992,138992,138992,138992,12186,12186,12186,12186,12186,12186,12186,12186,12186,12186,12186,138992,138992,138992,138992,138992,32053,303293,32053,30757,30757,12186,12186,12186,12186,12186,30757,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1000939,67,9,1,3,2,3,0,4,527372,6342,65665,139107,72801,0.9989068594064028,1,0
1,1,1,1,1,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7340,7340,7340,7340,7340,7340,7340,7340,7340,123,123,123,123,123,4520,6432,6432,6432,6432,6432,4520,4520,4520,4520,4520,7341,7341,7341,7341,7341,5751,5751,5751,5751,5751,5166,4520,4520,4520,4520,4520,6621,6621,6621,6399,6399,6399,6399,6399,4283,101384,101384,101384,101384,101384,101384,101384,101384,101384,32641,32641,32641,32641,32641,199122,398482,398482,398482,398482,398482,98786,98786,98786,98786,98786,378652,378652,378652,378652,378652,148444,148444,148444,148444,148444,439618,293786,293786,293786,293786,293786,388065,388065,388065,451816,451816,451816,451816,451816,218524,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,100096,7,2,2,2,2,3,0,1,381076,123,234284,205466,88578,0.9917223553873012,1,0
1,1,1,1,1,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7340,7340,7340,7340,7340,7340,7340,7340,7340,123,123,123,123,123,4520,6432,6432,6432,6432,6432,4520,4520,4520,4520,4520,7341,7341,7341,7341,7341,5751,5751,5751,5751,5751,5166,4520,4520,4520,4520,4520,6621,6621,6621,6399,6399,6399,6399,6399,4283,101384,101384,101384,101384,101384,101384,101384,101384,101384,32641,32641,32641,32641,32641,199122,398482,398482,398482,398482,398482,98786,98786,98786,98786,98786,378652,378652,378652,378652,378652,148444,148444,148444,148444,148444,439618,293786,293786,293786,293786,293786,388065,388065,388065,451816,451816,451816,451816,451816,218524,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,100096,7,2,2,2,2,3,0,1,555281,123,336630,246910,35024,0.9923417301413987,1,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5751,5751,5751,5751,5751,5166,4520,4520,4520,4520,4520,6621,6621,6621,6399,6399,6399,6399,6399,4283,4281,4283,4283,4283,4283,4283,4283,4283,4283,4283,4283,4283,4283,4283,4283,4283,4283,4283,4283,4283,4283,4283,4283,4283,4283,4283,4283,4520,4281,4520,148444,148444,148444,148444,148444,439618,293786,293786,293786,293786,293786,388065,388065,388065,451816,451816,451816,451816,451816,218524,447105,218524,218524,218524,218524,218524,218524,218524,218524,218524,218524,218524,218524,143597,137491,449824,218524,218524,218524,218524,218524,218524,218524,218524,137491,180749,397217,293786,293786,88316,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,100096,7,2,2,2,2,3,0,1,283779,6399,78422,61334,0,0.9791413167090561,1,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4283,4283,4283,4283,4283,4283,4283,4283,4283,4283,4283,4283,4283,4283,4283,4283,4520,4281,4520,4520,4520,4520,4520,4520,4520,4520,4520,6432,4826,4826,4826,4826,4826,6172,6172,6172,6172,6172,2201,2201,2201,2201,2201,7571,7571,7571,7571,7571,7571,7571,218524,218524,143597,137491,449824,218524,218524,218524,218524,218524,218524,218524,218524,137491,180749,397217,293786,293786,88316,293786,293786,293786,293786,293786,293786,293786,447105,398482,429042,429042,429042,429042,429042,363058,363058,363058,363058,363058,256074,256074,256074,256074,256074,430944,430944,430944,430944,430944,430944,430944,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,100096,7,2,2,2,2,3,0,1,561599,123,109892,228430,269453,0.9974596651665848,1,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4267,4267,4267,4267,4267,4267,4267,4267,4267,4267,1665,6421,6421,6409,6409,6421,6421,6421,6421,6421,6421,6421,6421,6421,6421,6421,6421,6421,6421,6421,6421,6421,6421,6421,6421,6421,6421,6421,6421,6421,6423,6426,6423,4292,4520,6421,6421,6421,6421,10749,375074,375074,375074,375074,375074,375074,375074,375074,375074,375074,102388,225279,450942,33333,33333,106234,106234,106234,106234,106234,106234,106234,106234,106234,106234,106234,106234,106234,106234,106234,106234,106234,106234,106234,106234,106234,106234,106234,106234,106234,38100,38100,38100,224894,30547,106234,106234,106234,106234,409276,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1000969,0,3,2,3,0,3,1,2,632232,4281,282035,28529,82527,0.9940080250324473,0,0
1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,2,1,1,1,1,4,1,1,1,4,1,1,1,1,1,6426,6426,6426,6426,6426,6426,6426,6426,6426,6423,6423,6423,6423,6423,6423,6426,6423,7340,294,4281,6300,6423,7341,4284,4828,4828,910,910,910,910,910,10984,6139,562,4282,4282,4282,4282,6423,5946,5946,5946,5946,4282,4282,4282,4282,6427,5539,4280,258177,258177,258177,258177,258177,258177,258177,258177,258177,252594,57447,177745,252594,252594,252594,258177,242693,304557,412480,245872,237452,177745,372532,146115,69030,69030,393401,402864,402864,402864,402864,71567,309664,146115,264804,264804,247824,146115,4646,384487,384487,384487,384487,212061,212061,212061,212061,221775,239662,283837,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1000974,65,9,1,3,1,3,0,4,460769,5539,347649,123865,394792,0.994073668923296,0,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,6338,10489,4385,4385,4385,4385,4385,4385,4385,4385,4385,4385,4385,4385,4385,4385,4385,4385,4385,4385,4385,4385,10489,10489,10489,10489,10489,10489,10489,10489,10489,10489,10489,10489,4374,4374,133,133,877,4374,4374,4374,4374,4374,4374,4374,4374,6735,6736,6736,236601,36241,211774,211774,211774,211774,211774,211774,211774,373064,373064,373064,373064,373064,373064,373064,373064,373064,373064,373064,373064,373064,413132,413132,413132,413132,413132,413132,413132,413132,279295,279295,279295,279295,454237,448734,332992,332992,451896,326765,376269,376269,376269,376269,376269,376269,448734,232968,259790,259790,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1001021,0,3,2,3,0,3,0,3,440945,4285,211974,11601,338129,0.9991073427616501,1,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,6143,6143,6143,6143,4281,4281,4281,6261,856,12382,12382,12382,12382,12382,12382,12382,12382,12382,12382,12382,12382,12382,12382,7599,6261,6261,4385,4385,4385,4385,4385,4385,4385,4385,4385,6142,4385,4385,4385,4385,4385,4385,4385,4385,4385,4385,4385,12382,6143,6143,36418,36418,36418,36418,356960,356960,356960,67890,417343,438478,406337,406337,406337,406337,406337,406337,406337,406337,406337,406337,406337,406337,376896,211613,289232,22857,57342,57342,57342,57342,57342,57342,57342,57342,57342,57342,57342,57342,57342,57342,57342,57342,57342,57342,57342,57342,59673,438390,36418,36418,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1001038,0,3,2,3,2,3,0,0,219727,4385,66288,146611,52678,0.9989068594064028,1,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,6143,6143,6143,6143,4281,4281,4281,6261,856,12382,12382,12382,12382,12382,12382,12382,12382,12382,12382,12382,12382,12382,12382,7599,6261,6261,4385,4385,4385,4385,4385,4385,4385,4385,4385,6142,4385,4385,4385,4385,4385,4385,4385,4385,4385,4385,4385,12382,6143,6143,36418,36418,36418,36418,356960,356960,356960,67890,417343,438478,406337,406337,406337,406337,406337,406337,406337,406337,406337,406337,406337,406337,376896,211613,289232,22857,57342,57342,57342,57342,57342,57342,57342,57342,57342,57342,57342,57342,57342,57342,57342,57342,57342,57342,57342,57342,59673,438390,36418,36418,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1001038,0,3,2,3,2,3,0,0,469693,4385,362549,248696,444833,0.997119253518077,1,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6955,6955,6955,4280,6955,6955,6261,6261,6261,6261,6261,6261,6261,6261,6261,6261,6261,6261,6261,6261,6261,6261,6261,6261,4280,4280,4280,4280,4280,4280,4280,4281,4281,4281,4281,4281,4281,4281,4280,1101,4280,6261,6261,4280,6426,6426,6261,6261,6261,6261,211470,409220,355408,404597,211470,211470,318028,311057,327685,327685,327685,327685,327685,327685,327685,327685,327685,327685,327685,327685,327685,327685,327685,327685,400854,400854,400854,400854,400854,81273,81273,249390,249390,249390,249390,249390,249390,249390,81273,385127,81273,234846,124552,116334,383634,383634,318028,318028,311057,318028,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1001062,0,5,2,5,0,2,0,4,753103,4280,189556,2439,271699,0.9978310005401431,1,0
